

 DIST  Na:   FLUX      FEKM      FIKM
 1.4750    -19.3342  -19.3342    0.0000
 1.4800    -20.0570  -20.0570    0.0000
 1.4850    -20.7342  -20.7342    0.0000
 1.4900    -21.3696  -21.3696    0.0000
 1.4950    -21.9664  -21.9664    0.0000
 1.5000    -22.5275  -22.5275    0.0000


 DIST  K:     FLUX      FEKM      FIKM
 1.3000     -2.5130   -2.5130    0.0000
 1.3050     -6.7566   -6.7566    0.0000
 1.3100     -8.0064   -8.0064    0.0000
 1.3150     -7.4412   -7.4412    0.0000
 1.3200     -5.8671   -5.8671    0.0000
 1.3250     -3.8190   -3.8190    0.0000
 1.3300     -1.6376   -1.6376    0.0000
 1.3350      0.4727    0.4727    0.0000
 1.3400      2.3994    2.3994    0.0000
 1.3450      4.0908    4.0908    0.0000
 1.3500      5.5333    5.5333    0.0000
 1.3550      6.7362    6.7362    0.0000
 1.3600      7.7204    7.7204    0.0000
 1.3650      8.5129    8.5129    0.0000
 1.3700      9.1415    9.1415    0.0000
 1.3750      9.6332    9.6332    0.0000
 1.3800     10.0122   10.0122    0.0000
 1.3850     10.3000   10.3000    0.0000
 1.3900     10.5148   10.5148    0.0000
 1.3950     10.6719   10.6719    0.0000
 1.4000     10.7839   10.7839    0.0000
 1.4050     10.8610   10.8610    0.0000
 1.4100     10.9115   10.9115    0.0000
 1.4150     10.9420   10.9420    0.0000
 1.4200     10.9576   10.9576    0.0000
 1.4250     10.9625   10.9625    0.0000
 1.4300     10.9597   10.9597    0.0000
 1.4350     10.9517   10.9517    0.0000
 1.4400     10.9405   10.9405    0.0000
 1.4450     10.9273   10.9273    0.0000
 1.4500     10.9132   10.9132    0.0000
 1.4550     10.8991   10.8991    0.0000
 1.4600     10.8855   10.8855    0.0000
 1.4650     10.8727   10.8727    0.0000
 1.4700     10.8611   10.8611    0.0000
 1.4750     10.8508   10.8508    0.0000
 1.4800     10.8420   10.8420    0.0000
 1.4850     10.8347   10.8347    0.0000
 1.4900     10.8288   10.8288    0.0000
 1.4950     10.8245   10.8245    0.0000
 1.5000     10.8217   10.8217    0.0000


 DIST  Cl:   FLUX      FEKM      FIKM
 1.3000   2731.1072 1868.6523  862.4549
 1.3050   1993.4950 1363.9703  629.5247
 1.3100   1457.9916  997.5732  460.4184
 1.3150   1068.9351  731.3767  337.5585
 1.3200    786.0664  537.8349  248.2315
 1.3250    580.2166  396.9903  183.2263
 1.3300    430.2363  294.3722  135.8641
 1.3350    320.7876  219.4863  101.3014
 1.3400    240.7480  164.7223   76.0257
 1.3450    182.0536  124.5630   57.4906
 1.3500    138.8590   95.0088   43.8502
 1.3550    106.9282   73.1614   33.7668
 1.3600     83.1910   56.9202   26.2708
 1.3650     65.4229   44.7630   20.6598
 1.3700     52.0113   35.5867   16.4246
 1.3750     41.7872   28.5912   13.1959
 1.3800     33.9026   23.1965   10.7061
 1.3850     27.7420   18.9814    8.7606
 1.3900     22.8583   15.6399    7.2184
 1.3950     18.9259   12.9493    5.9766
 1.4000     15.7078   10.7475    4.9604
 1.4050     13.0308    8.9158    4.1150
 1.4100     10.7680    7.3676    3.4004
 1.4150      8.8262    6.0390    2.7872
 1.4200      7.1364    4.8828    2.2536
 1.4250      5.6476    3.8641    1.7835
 1.4300      4.3215    2.9568    1.3647
 1.4350      3.1295    2.1412    0.9882
 1.4400      2.0494    1.4022    0.6472
 1.4450      1.0645    0.7283    0.3362
 1.4500      0.1617    0.1106    0.0511
 1.4550     -0.6695   -0.4581   -0.2114
 1.4600     -1.4374   -0.9835   -0.4539
 1.4650     -2.1487   -1.4701   -0.6785
 1.4700     -2.8091   -1.9220   -0.8871
 1.4750     -3.4233   -2.3422   -1.0810
 1.4800     -3.9954   -2.7337   -1.2617
 1.4850     -4.5289   -3.0987   -1.4302
 1.4900     -5.0269   -3.4394   -1.5874
 1.4950     -5.4920   -3.7577   -1.7343
 1.5000     -5.9269   -4.0552   -1.8716


 DIST  NH4:   FLUX      FEKM      FIKM      JNH3
 1.3000      2.1653    2.1653    0.0000    0.9106
 1.3050      1.5701    1.5701    0.0000    0.9106
 1.3100      1.2067    1.2067    0.0000    0.9106
 1.3150      1.0174    1.0174    0.0000    0.9106
 1.3200      0.9553    0.9553    0.0000    0.9106
 1.3250      0.9833    0.9833    0.0000    0.9106
 1.3300      1.0731    1.0731    0.0000    0.9106
 1.3350      1.2037    1.2037    0.0000    0.9106
 1.3400      1.3594    1.3594    0.0000    0.9106
 1.3450      1.5290    1.5290    0.0000    0.9106
 1.3500      1.7046    1.7046    0.0000    0.9106
 1.3550      1.8807    1.8807    0.0000    0.9106
 1.3600      2.0535    2.0535    0.0000    0.9106
 1.3650      2.2205    2.2205    0.0000    0.9106
 1.3700      2.3802    2.3802    0.0000    0.9106
 1.3750      2.5317    2.5317    0.0000    0.9106
 1.3800      2.6745    2.6745    0.0000    0.9106
 1.3850      2.8085    2.8085    0.0000    0.9106
 1.3900      2.9340    2.9340    0.0000    0.9106
 1.3950      3.0510    3.0510    0.0000    0.9106
 1.4000      3.1599    3.1599    0.0000    0.9106
 1.4050      3.2612    3.2612    0.0000    0.9106
 1.4100      3.3552    3.3552    0.0000    0.9106
 1.4150      3.4424    3.4424    0.0000    0.9106
 1.4200      3.5232    3.5232    0.0000    0.9106
 1.4250      3.5981    3.5981    0.0000    0.9106
 1.4300      3.6674    3.6674    0.0000    0.9106
 1.4350      3.7316    3.7316    0.0000    0.9106
 1.4400      3.7909    3.7909    0.0000    0.9106
 1.4450      3.8458    3.8458    0.0000    0.9106
 1.4500      3.8966    3.8966    0.0000    0.9106
 1.4550      3.9435    3.9435    0.0000    0.9106
 1.4600      3.9869    3.9869    0.0000    0.9106
 1.4650      4.0270    4.0270    0.0000    0.9106
 1.4700      4.0640    4.0640    0.0000    0.9106
 1.4750      4.0982    4.0982    0.0000    0.9106
 1.4800      4.1298    4.1298    0.0000    0.9106
 1.4850      4.1590    4.1590    0.0000    0.9106
 1.4900      4.1860    4.1860    0.0000    0.9106
 1.4950      4.2108    4.2108    0.0000    0.9106
 1.5000      4.2337    4.2337    0.0000    0.9106


 DIST  Na:   FLUX      FEKM      FIKM
 1.4000   3119.4841 3119.4841    0.0000
 1.4050   2256.3401 2256.3401    0.0000
 1.4100   1637.1492 1637.1492    0.0000
 1.4150   1191.9515 1191.9515    0.0000
 1.4200    871.1490  871.1490    0.0000
 1.4250    639.4427  639.4427    0.0000
 1.4300    471.6449  471.6449    0.0000
 1.4350    349.7501  349.7501    0.0000
 1.4400    260.8706  260.8706    0.0000
 1.4450    195.7719  195.7719    0.0000
 1.4500    147.8317  147.8317    0.0000
 1.4550    112.2964  112.2964    0.0000
 1.4600     85.7509   85.7509    0.0000
 1.4650     65.7393   65.7393    0.0000
 1.4700     50.4932   50.4932    0.0000
 1.4750     38.7376   38.7376    0.0000
 1.4800     29.5520   29.5520    0.0000
 1.4850     22.2698   22.2698    0.0000
 1.4900     16.4079   16.4079    0.0000
 1.4950     11.6147   11.6147    0.0000
 1.5000      7.6334    7.6334    0.0000
 1.5050      4.2761    4.2761    0.0000
 1.5100      1.4040    1.4040    0.0000
 1.5150     -1.0854   -1.0854    0.0000
 1.5200     -3.2690   -3.2690    0.0000
 1.5250     -5.2042   -5.2042    0.0000
 1.5300     -6.9349   -6.9349    0.0000
 1.5350     -8.4947   -8.4947    0.0000
 1.5400     -9.9096   -9.9096    0.0000
 1.5450    -11.2001  -11.2001    0.0000
 1.5500    -12.3826  -12.3826    0.0000
 1.5550    -13.4703  -13.4703    0.0000
 1.5600    -14.4739  -14.4739    0.0000
 1.5650    -15.4024  -15.4024    0.0000
 1.5700    -16.2635  -16.2635    0.0000
 1.5750    -17.0636  -17.0636    0.0000
 1.5800    -17.8083  -17.8083    0.0000
 1.5850    -18.5025  -18.5025    0.0000
 1.5900    -19.1504  -19.1504    0.0000
 1.5950    -19.7559  -19.7559    0.0000
 1.6000    -20.3224  -20.3224    0.0000
 1.6050    -20.8530  -20.8530    0.0000
 1.6100    -21.3505  -21.3505    0.0000
 1.6150    -21.8173  -21.8173    0.0000
 1.6200    -22.2558  -22.2558    0.0000
 1.6250    -22.6681  -22.6681    0.0000
 1.6300    -23.0561  -23.0561    0.0000
 1.6350    -23.4216  -23.4216    0.0000
 1.6400    -23.7662  -23.7662    0.0000
 1.6450    -24.0915  -24.0915    0.0000
 1.6500    -24.3988  -24.3988    0.0000
 1.6550    -24.6894  -24.6894    0.0000
 1.6600    -24.9645  -24.9645    0.0000
 1.6650    -25.2251  -25.2251    0.0000
 1.6700    -25.4724  -25.4724    0.0000
 1.6750    -25.7072  -25.7072    0.0000
 1.6800    -25.9304  -25.9304    0.0000
 1.6850    -26.1428  -26.1428    0.0000
 1.6900    -26.3452  -26.3452    0.0000
 1.6950    -26.5383  -26.5383    0.0000
 1.7000    -26.7226  -26.7226    0.0000


 DIST  K:     FLUX      FEKM      FIKM
