  0.2000D+01  0.1788D-05  0.4779
  7.0000 10.0000 13.0000 35.0000 35.0000 35.0000
 -0.8138  0.0000  0.0000
  7.8506  5.0000  5.0000
  8.9487  0.0000  0.0000
   0.246006820   0.284000000   0.284000000
   0.009739124   0.020000000   0.010000000
   0.225619358   0.279915028   0.264942017
   0.026373135   0.025000000   0.025000000
   0.000004445   0.000004412   0.000004412
   0.001511283   0.001500000   0.001500000
   0.002594199   0.003000715   0.003000715
   0.000742521   0.000899285   0.000899285
   0.034341884   0.500000000   0.020000000
   0.000051097   0.000131397   0.000057275
   0.003274158   0.008815737   0.003842725
   0.001096736   0.001000041   0.001000041
   0.000000286   0.000000273   0.000000273
   0.005759447   0.005000000   0.005000000
