   .21511441D+04   .16370541D+03   .74876106D+02   .88829299D+02   .24539207D+03   .19195609D+03   .53435981D+02
   .21794871D+04   .16642554D+03   .75860802D+02   .90564745D+02   .24991138D+03   .19529932D+03   .54612065D+02
   .22146433D+04   .16980510D+03   .77080536D+02   .92724562D+02   .25564952D+03   .19943405D+03   .56215474D+02
   .22614886D+04   .17432069D+03   .78703163D+02   .95617527D+02   .26351275D+03   .20493983D+03   .58572923D+02
   .23340117D+04   .18136112D+03   .81210388D+02   .10015073D+03   .27614033D+03   .21349765D+03   .62642682D+02
